ds,y
2013-08-02,6.0
2013-08-03,7.0
2013-08-04,11.4
2013-08-05,11.200000000000001
2013-08-06,6.6000000000000005
2013-08-07,7.2
2013-08-08,9.0
2013-08-09,14.8
2013-08-10,15.8
2013-08-11,12.200000000000001
2013-08-12,7.800000000000001
2013-08-13,7.0
2013-08-14,7.2
2013-08-15,8.8
2013-08-16,10.200000000000001
2013-08-17,12.4
2013-08-18,14.600000000000001
2013-08-19,9.8
2013-08-20,9.200000000000001
2013-08-21,7.800000000000001
2013-08-22,8.6
2013-08-23,10.8
2013-08-24,15.0
2013-08-25,20.0
2013-08-26,12.4
2013-08-27,9.600000000000001
2013-08-28,9.4
2013-08-29,11.8
2013-08-30,16.0
2013-08-31,14.8
2013-09-01,14.1
2013-09-02,10.34
2013-09-03,11.75
2013-09-04,12.69
2013-09-05,19.27
2013-09-06,25.38
2013-09-07,11.75
2013-09-08,47.0
2013-09-09,26.79
2013-09-10,20.68
2013-09-11,11.75
2013-09-12,15.04
2013-09-13,18.33
2013-09-14,10.34
2013-09-15,40.89
2013-09-16,23.029999999999998
2013-09-17,16.919999999999998
2013-09-18,11.28
2013-09-19,14.1
2013-09-20,16.45
2013-09-21,8.93
2013-09-22,40.419999999999995
2013-09-23,22.56
2013-09-24,16.919999999999998
2013-09-25,11.28
2013-09-26,13.16
2013-09-27,15.04
2013-09-28,9.399999999999999
2013-09-29,41.36
2013-09-30,22.09
2013-10-01,15.2
2013-10-02,9.5
2013-10-03,11.4
2013-10-04,12.540000000000001
2013-10-05,7.98
2013-10-06,36.480000000000004
2013-10-07,21.66
2013-10-08,14.44
2013-10-09,9.88
2013-10-10,11.4
2013-10-11,14.06
2013-10-12,8.74
2013-10-13,38.0
2013-10-14,20.9
2013-10-15,13.3
2013-10-16,9.120000000000001
2013-10-17,11.02
2013-10-18,11.78
2013-10-19,7.98
2013-10-20,35.72
2013-10-21,20.52
2013-10-22,14.44
2013-10-23,8.74
2013-10-24,10.26
2013-10-25,10.26
2013-10-26,7.22
2013-10-27,33.82
2013-10-28,18.240000000000002
2013-10-29,14.06
2013-10-30,8.74
2013-10-31,9.5
2013-11-01,13.3
2013-11-02,9.120000000000001
2013-11-03,35.72
2013-11-04,24.7
2013-11-05,17.86
2013-11-06,9.88
2013-11-07,11.78
2013-11-08,14.06
2013-11-09,8.74
2013-11-10,35.34
2013-11-11,24.32
2013-11-12,15.58
2013-11-13,9.88
2013-11-14,11.78
2013-11-15,12.540000000000001
2013-11-16,8.74
2013-11-17,38.0
2013-11-18,27.740000000000002
2013-11-19,18.62
2013-11-20,10.26
2013-11-21,12.16
2013-11-22,14.06
2013-11-23,9.5
2013-11-24,36.480000000000004
2013-11-25,29.26
2013-11-26,16.72
2013-11-27,11.4
2013-11-28,24.7
2013-11-29,18.240000000000002
2013-11-30,9.5
2013-12-01,28.16
2013-12-02,19.8
2013-12-03,15.84
2013-12-04,8.8
2013-12-05,9.24
2013-12-06,11.0
2013-12-07,7.92
2013-12-08,33.0
2013-12-09,22.88
2013-12-10,17.16
2013-12-11,8.8
2013-12-12,9.68
2013-12-13,14.52
2013-12-14,7.92
2013-12-15,31.68
2013-12-16,23.76
2013-12-17,16.28
2013-12-18,9.24
2013-12-19,9.68
2013-12-20,10.12
2013-12-21,8.36
2013-12-22,36.52
2013-12-23,28.16
2013-12-24,17.6
2013-12-25,10.56
2013-12-26,9.24
2013-12-27,10.12
2013-12-28,10.12
2013-12-29,44.0
2013-12-30,43.56
2013-12-31,16.28
2014-01-01,8.4
2014-01-02,8.8
2014-01-03,8.8
2014-01-04,21.200000000000003
2014-01-05,36.800000000000004
2014-01-06,15.200000000000001
2014-01-07,7.2
2014-01-08,5.2
2014-01-09,6.4
2014-01-10,7.2
2014-01-11,21.6
2014-01-12,40.0
2014-01-13,13.600000000000001
2014-01-14,6.4
2014-01-15,5.6000000000000005
2014-01-16,6.0
2014-01-17,6.4
2014-01-18,10.8
2014-01-19,30.400000000000002
2014-01-20,18.400000000000002
2014-01-21,5.2
2014-01-22,4.4
2014-01-23,4.0
2014-01-24,3.6
2014-01-25,4.0
2014-01-26,5.2
2014-01-27,4.800000000000001
2014-01-28,3.6
2014-01-29,3.6
2014-01-30,3.6
2014-01-31,4.0
2014-02-01,3.9200000000000004
2014-02-02,10.780000000000001
2014-02-03,14.000000000000002
2014-02-04,3.7800000000000002
2014-02-05,2.8000000000000003
2014-02-06,2.24
2014-02-07,2.24
2014-02-08,2.24
2014-02-09,1.9600000000000002
2014-02-10,2.5200000000000005
2014-02-11,2.1
2014-02-12,1.8200000000000003
2014-02-13,1.8200000000000003
2014-02-14,1.8200000000000003
2014-02-15,1.8200000000000003
2014-02-16,1.8200000000000003
2014-02-17,1.6800000000000002
2014-02-18,1.6800000000000002
2014-02-19,1.8200000000000003
2014-02-20,1.9600000000000002
2014-02-21,2.3800000000000003
2014-02-22,2.66
2014-02-23,3.6400000000000006
2014-02-24,3.6400000000000006
2014-02-25,3.08
2014-02-26,2.5200000000000005
2014-02-27,2.24
2014-02-28,2.1
2014-03-01,4.73
2014-03-02,4.29
2014-03-03,4.84
2014-03-04,4.73
2014-03-05,4.73
2014-03-06,5.06
2014-03-07,4.84
2014-03-08,4.73
2014-03-09,5.06
2014-03-10,5.17
2014-03-11,9.13
2014-03-12,11.0
2014-03-13,10.34
2014-03-14,8.36
2014-03-15,7.59
2014-03-16,6.6
2014-03-17,6.16
2014-03-18,6.16
2014-03-19,6.05
2014-03-20,5.28
2014-03-21,5.28
2014-03-22,5.61
2014-03-23,4.95
2014-03-24,5.17
2014-03-25,5.5
2014-03-26,5.83
2014-03-27,5.61
2014-03-28,6.2700000000000005
2014-03-29,5.5
2014-03-30,5.28
2014-03-31,4.95
2014-04-01,5.39
2014-04-02,6.05
2014-04-03,5.72
2014-04-04,5.5
2014-04-05,4.84
2014-04-06,4.95
2014-04-07,5.17
2014-04-08,5.5
2014-04-09,5.28
2014-04-10,5.28
2014-04-11,4.95
2014-04-12,5.06
2014-04-13,4.95
2014-04-14,5.39
2014-04-15,5.5
2014-04-16,5.28
2014-04-17,6.16
2014-04-18,6.05
2014-04-19,5.17
2014-04-20,5.28
2014-04-21,5.83
2014-04-22,6.6
2014-04-23,7.81
2014-04-24,11.0
2014-04-25,6.38
2014-04-26,5.94
2014-04-27,5.72
2014-04-28,5.83
2014-04-29,5.94
2014-04-30,6.16
2014-05-01,1.6
2014-05-02,1.4000000000000001
2014-05-03,1.4000000000000001
2014-05-04,1.4000000000000001
2014-05-05,1.8
2014-05-06,1.8
2014-05-07,2.4000000000000004
2014-05-08,6.800000000000001
2014-05-09,20.0
2014-05-10,12.200000000000001
2014-05-11,5.4
2014-05-12,2.6
2014-05-13,1.6
2014-05-14,1.4000000000000001
2014-05-15,1.2000000000000002
2014-05-16,1.2000000000000002
2014-05-17,1.0
2014-05-18,1.0
2014-05-19,1.0
2014-05-20,1.0
2014-05-21,1.0
2014-05-22,0.8
2014-05-23,0.8
2014-05-24,0.6000000000000001
2014-05-25,0.6000000000000001
2014-05-26,0.6000000000000001
2014-05-27,0.8
2014-05-28,0.8
2014-05-29,0.8
2014-05-30,0.8
2014-05-31,0.6000000000000001
2014-06-01,4.05
2014-06-02,4.4
2014-06-03,4.75
2014-06-04,4.800000000000001
2014-06-05,5.0
2014-06-06,4.5
2014-06-07,4.15
2014-06-08,4.0
2014-06-09,4.3500000000000005
2014-06-10,4.45
2014-06-11,4.15
2014-06-12,4.25
2014-06-13,4.05
2014-06-14,3.95
2014-06-15,4.05
2014-06-16,3.85
2014-06-17,3.95
2014-06-18,4.55
2014-06-19,4.45
2014-06-20,3.9000000000000004
2014-06-21,3.8000000000000003
2014-06-22,3.85
2014-06-23,3.6500000000000004
2014-06-24,3.95
2014-06-25,3.75
2014-06-26,4.2
2014-06-27,4.1000000000000005
2014-06-28,3.8000000000000003
2014-06-29,3.85
2014-06-30,3.85
2014-07-01,3.22
2014-07-02,3.7800000000000002
2014-07-03,3.99
2014-07-04,3.0100000000000002
2014-07-05,3.1500000000000004
2014-07-06,3.7800000000000002
2014-07-07,3.99
2014-07-08,4.41
2014-07-09,4.130000000000001
2014-07-10,5.040000000000001
2014-07-11,4.0600000000000005
2014-07-12,3.9200000000000004
2014-07-13,4.2700000000000005
2014-07-14,4.41
2014-07-15,4.41
2014-07-16,4.69
2014-07-17,4.83
2014-07-18,4.760000000000001
2014-07-19,4.550000000000001
2014-07-20,4.9
2014-07-21,5.040000000000001
2014-07-22,5.250000000000001
2014-07-23,5.670000000000001
2014-07-24,5.670000000000001
2014-07-25,6.300000000000001
2014-07-26,6.090000000000001
2014-07-27,6.580000000000001
2014-07-28,6.65
2014-07-29,7.000000000000001
2014-07-30,6.930000000000001
2014-07-31,6.65
2014-08-01,6.2
2014-08-02,7.0
2014-08-03,11.200000000000001
2014-08-04,12.0
2014-08-05,7.4
2014-08-06,7.4
2014-08-07,11.0
2014-08-08,16.2
2014-08-09,15.0
2014-08-10,12.600000000000001
2014-08-11,7.800000000000001
2014-08-12,7.0
2014-08-13,6.800000000000001
2014-08-14,7.6000000000000005
2014-08-15,10.200000000000001
2014-08-16,15.200000000000001
2014-08-17,16.400000000000002
2014-08-18,10.600000000000001
2014-08-19,9.600000000000001
2014-08-20,8.0
2014-08-21,9.4
2014-08-22,11.600000000000001
2014-08-23,16.8
2014-08-24,20.0
2014-08-25,13.200000000000001
2014-08-26,10.8
2014-08-27,10.8
2014-08-28,12.600000000000001
2014-08-29,17.2
2014-08-30,15.8
2014-08-31,19.8
2014-09-01,9.87
2014-09-02,10.809999999999999
2014-09-03,12.219999999999999
2014-09-04,19.27
2014-09-05,22.56
2014-09-06,11.75
2014-09-07,47.0
2014-09-08,25.38
2014-09-09,19.74
2014-09-10,13.629999999999999
2014-09-11,15.04
2014-09-12,15.51
2014-09-13,10.34
2014-09-14,40.419999999999995
2014-09-15,23.5
2014-09-16,16.45
2014-09-17,11.75
2014-09-18,12.69
2014-09-19,15.979999999999999
2014-09-20,8.93
2014-09-21,41.36
2014-09-22,21.15
2014-09-23,14.569999999999999
2014-09-24,9.87
2014-09-25,11.75
2014-09-26,12.69
2014-09-27,7.989999999999999
2014-09-28,34.78
2014-09-29,20.68
2014-09-30,16.45
2014-10-01,10.5
2014-10-02,13.02
2014-10-03,13.86
2014-10-04,8.4
2014-10-05,42.0
2014-10-06,21.84
2014-10-07,16.38
2014-10-08,10.08
2014-10-09,12.6
2014-10-10,13.02
2014-10-11,8.4
2014-10-12,41.16
2014-10-13,23.099999999999998
2014-10-14,15.959999999999999
2014-10-15,9.24
2014-10-16,11.34
2014-10-17,13.44
2014-10-18,8.4
2014-10-19,39.48
2014-10-20,22.68
2014-10-21,15.12
2014-10-22,9.24
2014-10-23,11.76
2014-10-24,14.28
2014-10-25,8.4
2014-10-26,39.9
2014-10-27,21.419999999999998
2014-10-28,20.58
2014-10-29,9.66
2014-10-30,11.34
2014-10-31,12.18
2014-11-01,9.03
2014-11-02,42.57
2014-11-03,27.95
2014-11-04,16.77
2014-11-05,10.32
2014-11-06,12.47
2014-11-07,17.2
2014-11-08,9.89
2014-11-09,43.0
2014-11-10,27.52
2014-11-11,18.06
2014-11-12,10.75
2014-11-13,12.47
2014-11-14,15.48
2014-11-15,9.89
2014-11-16,41.71
2014-11-17,27.52
2014-11-18,17.63
2014-11-19,10.32
2014-11-20,12.04
2014-11-21,17.2
2014-11-22,9.459999999999999
2014-11-23,40.42
2014-11-24,30.96
2014-11-25,20.64
2014-11-26,12.47
2014-11-27,29.669999999999998
2014-11-28,21.93
2014-11-29,10.32
2014-11-30,36.55
2014-12-01,20.209999999999997
2014-12-02,13.629999999999999
2014-12-03,8.459999999999999
2014-12-04,9.87
2014-12-05,14.569999999999999
2014-12-06,8.459999999999999
2014-12-07,34.78
2014-12-08,25.849999999999998
2014-12-09,16.45
2014-12-10,8.93
2014-12-11,10.34
2014-12-12,13.629999999999999
2014-12-13,7.989999999999999
2014-12-14,33.839999999999996
2014-12-15,26.79
2014-12-16,15.04
2014-12-17,9.399999999999999
2014-12-18,10.809999999999999
2014-12-19,11.28
2014-12-20,15.979999999999999
2014-12-21,47.0
2014-12-22,27.729999999999997
2014-12-23,20.209999999999997
2014-12-24,11.75
2014-12-25,12.219999999999999
2014-12-26,9.87
2014-12-27,12.219999999999999
2014-12-28,46.059999999999995
2014-12-29,39.949999999999996
2014-12-30,15.51
2014-12-31,11.28
2015-01-01,6.72
2015-01-02,7.9799999999999995
2015-01-03,19.32
2015-01-04,34.019999999999996
2015-01-05,14.28
2015-01-06,5.88
2015-01-07,5.46
2015-01-08,5.46
2015-01-09,6.72
2015-01-10,23.099999999999998
2015-01-11,42.0
2015-01-12,13.86
2015-01-13,6.72
2015-01-14,5.04
2015-01-15,5.46
2015-01-16,5.88
2015-01-17,10.5
2015-01-18,31.08
2015-01-19,16.8
2015-01-20,4.62
2015-01-21,4.62
2015-01-22,4.62
2015-01-23,4.62
2015-01-24,4.2
2015-01-25,5.04
2015-01-26,5.04
2015-01-27,3.36
2015-01-28,3.36
2015-01-29,3.36
2015-01-30,3.78
2015-01-31,4.2
2015-02-01,12.9
2015-02-02,15.0
2015-02-03,4.2
2015-02-04,3.3
2015-02-05,3.0
2015-02-06,2.6999999999999997
2015-02-07,2.4
2015-02-08,2.4
2015-02-09,2.1
2015-02-10,2.1
2015-02-11,2.1
2015-02-12,2.1
2015-02-13,1.95
2015-02-14,1.7999999999999998
2015-02-15,1.95
2015-02-16,1.95
2015-02-17,2.25
2015-02-18,2.55
2015-02-19,2.55
2015-02-20,2.85
2015-02-21,3.5999999999999996
2015-02-22,3.5999999999999996
2015-02-23,3.15
2015-02-24,2.55
2015-02-25,2.4
2015-02-26,2.4
2015-02-27,2.1
2015-02-28,1.95
2015-03-01,4.2
2015-03-02,4.56
2015-03-03,4.68
2015-03-04,5.88
2015-03-05,5.279999999999999
2015-03-06,5.76
2015-03-07,5.04
2015-03-08,6.24
2015-03-09,7.4399999999999995
2015-03-10,11.28
2015-03-11,12.0
2015-03-12,8.879999999999999
2015-03-13,8.64
2015-03-14,7.08
2015-03-15,6.0
2015-03-16,5.64
2015-03-17,5.76
2015-03-18,5.16
2015-03-19,4.8
2015-03-20,4.4399999999999995
2015-03-21,4.2
2015-03-22,4.2
2015-03-23,4.8
2015-03-24,5.16
2015-03-25,4.08
2015-03-26,4.08
2015-03-27,4.08
2015-03-28,3.7199999999999998
2015-03-29,3.5999999999999996
2015-03-30,4.32
2015-03-31,4.08
2015-04-01,2.21
2015-04-02,2.34
2015-04-03,2.47
2015-04-04,2.21
2015-04-05,2.21
2015-04-06,2.21
2015-04-07,2.21
2015-04-08,2.34
2015-04-09,2.47
2015-04-10,2.34
2015-04-11,2.08
2015-04-12,2.21
2015-04-13,2.34
2015-04-14,2.6
2015-04-15,2.6
2015-04-16,2.6
2015-04-17,2.6
2015-04-18,2.47
2015-04-19,2.47
2015-04-20,2.99
2015-04-21,3.64
2015-04-22,5.07
2015-04-23,3.5100000000000002
2015-04-24,3.25
2015-04-25,2.99
2015-04-26,2.99
2015-04-27,3.5100000000000002
2015-04-28,3.9000000000000004
2015-04-29,4.94
2015-04-30,13.0
2015-05-01,14.000000000000002
2015-05-02,7.700000000000001
2015-05-03,2.8000000000000003
2015-05-04,1.6800000000000002
2015-05-05,1.12
2015-05-06,0.9800000000000001
2015-05-07,0.9800000000000001
2015-05-08,0.9800000000000001
2015-05-09,0.8400000000000001
2015-05-10,0.8400000000000001
2015-05-11,0.9800000000000001
2015-05-12,0.9800000000000001
2015-05-13,0.8400000000000001
2015-05-14,0.8400000000000001
2015-05-15,0.7000000000000001
2015-05-16,0.7000000000000001
2015-05-17,0.7000000000000001
2015-05-18,0.7000000000000001
2015-05-19,0.7000000000000001
2015-05-20,0.7000000000000001
2015-05-21,0.7000000000000001
2015-05-22,0.56
2015-05-23,0.56
2015-05-24,0.56
2015-05-25,0.56
2015-05-26,0.56
2015-05-27,0.56
2015-05-28,0.7000000000000001
2015-05-29,0.56
2015-05-30,0.56
2015-05-31,0.56
2015-06-01,4.2
2015-06-02,4.4
2015-06-03,4.6000000000000005
2015-06-04,5.0
2015-06-05,4.3500000000000005
2015-06-06,4.0
2015-06-07,4.25
2015-06-08,4.0
2015-06-09,3.95
2015-06-10,4.15
2015-06-11,4.4
2015-06-12,4.6000000000000005
2015-06-13,4.05
2015-06-14,4.2
2015-06-15,3.85
2015-06-16,4.15
2015-06-17,4.5
2015-06-18,4.6000000000000005
2015-06-19,4.05
2015-06-20,3.95
2015-06-21,4.1000000000000005
2015-06-22,4.1000000000000005
2015-06-23,4.45
2015-06-24,4.6000000000000005
2015-06-25,4.55
2015-06-26,4.75
2015-06-27,4.3500000000000005
2015-06-28,4.3
2015-06-29,4.15
2015-06-30,4.3500000000000005
2015-07-01,3.7100000000000004
2015-07-02,4.41
2015-07-03,3.7100000000000004
2015-07-04,3.5000000000000004
2015-07-05,3.7100000000000004
2015-07-06,3.8500000000000005
2015-07-07,4.130000000000001
2015-07-08,4.550000000000001
2015-07-09,6.090000000000001
2015-07-10,4.970000000000001
2015-07-11,4.48
2015-07-12,4.41
2015-07-13,4.130000000000001
2015-07-14,4.550000000000001
2015-07-15,5.180000000000001
2015-07-16,5.040000000000001
2015-07-17,4.760000000000001
2015-07-18,5.11
2015-07-19,5.040000000000001
2015-07-20,4.62
2015-07-21,5.180000000000001
2015-07-22,5.11
2015-07-23,4.970000000000001
2015-07-24,5.040000000000001
2015-07-25,5.11
2015-07-26,5.460000000000001
2015-07-27,5.53
2015-07-28,6.720000000000001
2015-07-29,7.000000000000001
2015-07-30,6.510000000000001
2015-07-31,6.510000000000001
2015-08-01,4.2
2015-08-02,5.04
2015-08-03,5.04
2015-08-04,4.83
2015-08-05,5.25
2015-08-06,5.46
2015-08-07,5.67
2015-08-08,6.72
2015-08-09,11.34
2015-08-10,11.129999999999999
2015-08-11,7.14
2015-08-12,6.93
2015-08-13,10.709999999999999
2015-08-14,14.7
2015-08-15,13.65
2015-08-16,14.49
2015-08-17,7.77
2015-08-18,6.72
2015-08-19,6.72
2015-08-20,8.19
2015-08-21,9.24
2015-08-22,11.34
2015-08-23,18.06
2015-08-24,12.18
2015-08-25,8.4
2015-08-26,7.56
2015-08-27,8.19
2015-08-28,9.03
2015-08-29,14.49
2015-08-30,21.0
2015-08-31,11.969999999999999
2015-09-01,7.42
2015-09-02,7.42
2015-09-03,9.540000000000001
2015-09-04,11.66
2015-09-05,10.07
2015-09-06,13.780000000000001
2015-09-07,10.07
2015-09-08,10.600000000000001
2015-09-09,12.190000000000001
2015-09-10,24.380000000000003
2015-09-11,24.380000000000003
2015-09-12,10.600000000000001
2015-09-13,53.0
2015-09-14,29.68
2015-09-15,23.85
2015-09-16,11.13
2015-09-17,13.25
2015-09-18,16.96
2015-09-19,9.01
2015-09-20,49.82
2015-09-21,25.970000000000002
2015-09-22,15.9
2015-09-23,10.07
2015-09-24,11.66
2015-09-25,13.25
2015-09-26,8.48
2015-09-27,44.52
2015-09-28,23.32
2015-09-29,16.43
2015-09-30,9.540000000000001
2015-10-01,12.48
2015-10-02,15.84
2015-10-03,9.6
2015-10-04,48.0
2015-10-05,24.96
2015-10-06,16.8
2015-10-07,10.08
2015-10-08,12.0
2015-10-09,13.92
2015-10-10,8.16
2015-10-11,44.16
2015-10-12,24.0
2015-10-13,17.28
2015-10-14,9.12
2015-10-15,11.52
2015-10-16,13.92
2015-10-17,8.16
2015-10-18,42.72
2015-10-19,24.48
2015-10-20,16.32
2015-10-21,8.64
2015-10-22,11.04
2015-10-23,14.399999999999999
2015-10-24,8.64
2015-10-25,43.199999999999996
2015-10-26,22.08
2015-10-27,14.879999999999999
2015-10-28,9.12
2015-10-29,11.52
2015-10-30,14.879999999999999
2015-10-31,8.16
2015-11-01,52.0
2015-11-02,35.88
2015-11-03,25.48
2015-11-04,11.96
2015-11-05,14.040000000000001
2015-11-06,20.8
2015-11-07,10.92
2015-11-08,51.480000000000004
2015-11-09,33.800000000000004
2015-11-10,20.8
2015-11-11,10.92
2015-11-12,13.52
2015-11-13,17.68
2015-11-14,9.36
2015-11-15,47.32
2015-11-16,33.800000000000004
2015-11-17,20.28
2015-11-18,10.4
2015-11-19,13.0
2015-11-20,17.68
2015-11-21,9.88
2015-11-22,47.84
2015-11-23,30.68
2015-11-24,23.400000000000002
2015-11-25,14.040000000000001
2015-11-26,34.84
2015-11-27,27.560000000000002
2015-11-28,11.440000000000001
2015-11-29,44.2
2015-11-30,35.36
2015-12-01,13.0
2015-12-02,8.0
2015-12-03,9.0
2015-12-04,14.5
2015-12-05,7.5
2015-12-06,33.5
2015-12-07,25.0
2015-12-08,16.0
2015-12-09,8.0
2015-12-10,9.0
2015-12-11,14.0
2015-12-12,8.0
2015-12-13,34.5
2015-12-14,24.0
2015-12-15,15.0
2015-12-16,8.0
2015-12-17,10.0
2015-12-18,12.0
2015-12-19,10.0
2015-12-20,42.5
2015-12-21,26.5
2015-12-22,14.5
2015-12-23,10.0
2015-12-24,11.5
2015-12-25,18.5
2015-12-26,12.5
2015-12-27,50.0
2015-12-28,26.0
2015-12-29,18.5
2015-12-30,9.0
2015-12-31,9.5
2016-01-01,7.280000000000001
2016-01-02,7.280000000000001
2016-01-03,31.360000000000003
2016-01-04,27.44
2016-01-05,9.520000000000001
2016-01-06,6.720000000000001
2016-01-07,6.720000000000001
2016-01-08,7.840000000000001
2016-01-09,22.400000000000002
2016-01-10,47.040000000000006
2016-01-11,17.360000000000003
2016-01-12,7.840000000000001
2016-01-13,7.280000000000001
2016-01-14,6.16
2016-01-15,7.840000000000001
2016-01-16,26.880000000000003
2016-01-17,56.00000000000001
2016-01-18,16.240000000000002
2016-01-19,5.6000000000000005
2016-01-20,5.040000000000001
2016-01-21,5.040000000000001
2016-01-22,5.6000000000000005
2016-01-23,11.760000000000002
2016-01-24,36.96
2016-01-25,21.840000000000003
2016-01-26,4.48
2016-01-27,3.3600000000000003
2016-01-28,3.3600000000000003
2016-01-29,2.8000000000000003
2016-01-30,3.3600000000000003
2016-01-31,5.040000000000001
2016-02-01,3.9
2016-02-02,2.55
2016-02-03,2.55
2016-02-04,2.4
2016-02-05,2.85
2016-02-06,3.3
2016-02-07,10.799999999999999
2016-02-08,15.0
2016-02-09,3.15
2016-02-10,2.4
2016-02-11,2.1
2016-02-12,1.7999999999999998
2016-02-13,1.7999999999999998
2016-02-14,1.65
2016-02-15,1.65
2016-02-16,1.65
2016-02-17,1.5
2016-02-18,1.5
2016-02-19,1.5
2016-02-20,1.5
2016-02-21,1.5
2016-02-22,1.5
2016-02-23,1.65
2016-02-24,1.95
2016-02-25,1.95
2016-02-26,2.4
2016-02-27,2.55
2016-02-28,2.4
2016-02-29,2.4
2016-03-01,5.7
2016-03-02,4.9
2016-03-03,4.7
2016-03-04,4.1000000000000005
2016-03-05,3.7
2016-03-06,4.4
2016-03-07,5.5
2016-03-08,6.9
2016-03-09,8.9
2016-03-10,10.0
2016-03-11,7.800000000000001
2016-03-12,6.300000000000001
2016-03-13,5.4
2016-03-14,5.300000000000001
2016-03-15,5.4
2016-03-16,5.1000000000000005
2016-03-17,4.4
2016-03-18,4.6000000000000005
2016-03-19,4.5
2016-03-20,3.9000000000000004
2016-03-21,4.3
2016-03-22,4.4
2016-03-23,4.3
2016-03-24,4.9
2016-03-25,4.5
2016-03-26,4.2
2016-03-27,4.1000000000000005
2016-03-28,4.3
2016-03-29,4.2
2016-03-30,4.2
2016-03-31,4.1000000000000005
2016-04-01,1.2000000000000002
2016-04-02,1.2000000000000002
2016-04-03,1.2000000000000002
2016-04-04,1.2000000000000002
2016-04-05,1.4000000000000001
2016-04-06,1.2000000000000002
2016-04-07,1.2000000000000002
2016-04-08,1.2000000000000002
2016-04-09,1.2000000000000002
2016-04-10,1.6
2016-04-11,1.6
2016-04-12,1.6
2016-04-13,1.6
2016-04-14,2.4000000000000004
2016-04-15,3.0
2016-04-16,1.8
2016-04-17,1.6
2016-04-18,1.6
2016-04-19,1.6
2016-04-20,2.2
2016-04-21,2.0
2016-04-22,2.0
2016-04-23,2.2
2016-04-24,2.0
2016-04-25,2.2
2016-04-26,2.4000000000000004
2016-04-27,2.8000000000000003
2016-04-28,7.2
2016-04-29,20.0
2016-04-30,14.600000000000001
2016-05-01,8.0
2016-05-02,4.08
2016-05-03,2.72
2016-05-04,2.16
2016-05-05,2.08
2016-05-06,1.76
2016-05-07,1.6
2016-05-08,1.6
2016-05-09,1.6
2016-05-10,1.52
2016-05-11,1.44
2016-05-12,1.6
2016-05-13,1.52
2016-05-14,1.36
2016-05-15,1.52
2016-05-16,1.36
2016-05-17,1.36
2016-05-18,1.36
2016-05-19,1.44
2016-05-20,1.36
2016-05-21,1.28
2016-05-22,1.36
2016-05-23,1.28
2016-05-24,1.52
2016-05-25,1.28
2016-05-26,1.36
2016-05-27,1.2
2016-05-28,1.04
2016-05-29,1.12
2016-05-30,1.04
2016-05-31,1.2
2016-06-01,5.1
2016-06-02,5.279999999999999
2016-06-03,5.1
2016-06-04,4.62
2016-06-05,4.74
2016-06-06,5.04
2016-06-07,5.3999999999999995
2016-06-08,5.34
2016-06-09,5.46
2016-06-10,4.859999999999999
2016-06-11,4.92
2016-06-12,5.04
2016-06-13,4.92
2016-06-14,5.16
2016-06-15,5.04
2016-06-16,5.3999999999999995
2016-06-17,5.1
2016-06-18,4.8
2016-06-19,5.16
2016-06-20,5.3999999999999995
2016-06-21,4.9799999999999995
2016-06-22,5.279999999999999
2016-06-23,5.76
2016-06-24,5.16
2016-06-25,4.9799999999999995
2016-06-26,5.04
2016-06-27,5.1
2016-06-28,5.34
2016-06-29,5.34
2016-06-30,6.0
2016-07-01,3.43
2016-07-02,3.2900000000000005
2016-07-03,3.5700000000000003
2016-07-04,3.5000000000000004
2016-07-05,3.5000000000000004
2016-07-06,3.8500000000000005
2016-07-07,4.69
2016-07-08,3.7100000000000004
2016-07-09,3.5700000000000003
2016-07-10,3.99
2016-07-11,3.6400000000000006
2016-07-12,3.9200000000000004
2016-07-13,3.7800000000000002
2016-07-14,3.7100000000000004
2016-07-15,3.8500000000000005
2016-07-16,3.99
2016-07-17,4.2
2016-07-18,3.99
2016-07-19,4.0600000000000005
2016-07-20,4.0600000000000005
2016-07-21,3.9200000000000004
2016-07-22,4.0600000000000005
2016-07-23,4.2
2016-07-24,4.41
2016-07-25,4.550000000000001
2016-07-26,4.9
2016-07-27,4.9
2016-07-28,5.250000000000001
2016-07-29,4.970000000000001
2016-07-30,5.6000000000000005
2016-07-31,7.000000000000001
2016-08-01,5.3999999999999995
2016-08-02,4.859999999999999
2016-08-03,4.68
2016-08-04,5.04
2016-08-05,5.04
2016-08-06,5.3999999999999995
2016-08-07,9.36
2016-08-08,7.38
2016-08-09,5.04
2016-08-10,5.04
2016-08-11,8.459999999999999
2016-08-12,12.059999999999999
2016-08-13,11.7
2016-08-14,10.98
2016-08-15,6.84
2016-08-16,5.58
2016-08-17,4.859999999999999
2016-08-18,6.66
2016-08-19,9.36
2016-08-20,9.9
2016-08-21,10.44
2016-08-22,6.4799999999999995
2016-08-23,5.9399999999999995
2016-08-24,5.9399999999999995
2016-08-25,7.56
2016-08-26,11.879999999999999
2016-08-27,14.76
2016-08-28,18.0
2016-08-29,11.16
2016-08-30,9.0
2016-08-31,9.0
2016-09-01,7.95
2016-09-02,10.07
2016-09-03,9.01
2016-09-04,11.66
2016-09-05,9.01
2016-09-06,9.540000000000001
2016-09-07,10.07
2016-09-08,15.9
2016-09-09,20.14
2016-09-10,10.07
2016-09-11,53.0
2016-09-12,27.560000000000002
2016-09-13,21.200000000000003
2016-09-14,10.07
2016-09-15,12.72
2016-09-16,14.31
